Team Code,Game Code,Rush Att,Rush Yard,Rush TD,Pass Att,Pass Comp,Pass Yard,Pass TD,Pass Int,Pass Conv,Kickoff Ret,Kickoff Ret Yard,Kickoff Ret TD,Punt Ret,Punt Ret Yard,Punt Ret TD,Fum Ret,Fum Ret Yard,Fum Ret TD,Int Ret,Int Ret Yard,Int Ret TD,Misc Ret,Misc Ret Yard,Misc Ret TD,Field Goal Att,Field Goal Made,Off XP Kick Att,Off XP Kick Made,Off 2XP Att,Off 2XP Made,Def 2XP Att,Def 2XP Made,Safety,Points,Punt,Punt Yard,Kickoff,Kickoff Yard,Kickoff Touchback,Kickoff Out-Of-Bounds,Kickoff Onside,Fumble,Fumble Lost,Tackle Solo,Tackle Assist,Tackle For Loss,Tackle For Loss Yard,Sack,Sack Yard,QB Hurry,Fumble Forced,Pass Broken Up,Kick/Punt Blocked,1st Down Rush,1st Down Pass,1st Down Penalty,Time Of Possession,Penalty,Penalty Yard,Third Down Att,Third Down Conv,Fourth Down Att,Fourth Down Conv,Red Zone Att,Red Zone TD,Red Zone Field Goal,First Down Total,Date
508,0508036620140920,1,-1,0,35,21,205,0,2,0,3,72,0,1,-1,0,2,0,0,3,17,0,0,0,0,3,3,3,3,0,0,0,0,0,30,4,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:11,3,30,15,5,2,2,0,0,0,21,20140920
366,0508036620140920,33,133,2,34,20,280,1,3,0,4,83,0,1,-8,0,0,0,0,2,15,0,0,0,0,2,2,3,3,0,0,0,0,0,27,2,93,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,30:38,8,74,12,4,1,1,0,0,0,22,20140920
522,0522076820140920,46,301,4,30,17,209,1,1,0,3,135,1,1,5,0,1,0,0,2,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,6,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:24,8,82,16,8,0,0,0,0,0,24,20140920
768,0522076820140920,40,137,2,41,25,376,2,2,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,0,0,0,33,5,206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26:15,5,55,15,7,1,0,0,0,0,26,20140920
523,0523057420140920,21,100,1,43,27,430,5,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,1,1,6,6,0,0,0,0,0,45,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:44,5,55,11,5,2,2,0,0,0,25,20140920
574,0523057420140920,54,284,4,34,22,242,2,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,0,0,0,0,0,42,3,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:16,5,50,16,10,2,2,0,0,0,30,20140920
529,0529075420140920,42,172,0,25,21,329,5,0,0,4,80,0,2,12,0,2,0,0,0,0,0,0,0,0,2,1,5,5,0,0,0,0,0,38,4,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:13,10,86,12,5,1,1,0,0,0,22,20140920
754,0529075420140920,17,63,0,63,43,436,4,0,0,3,65,0,3,10,0,0,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,2,89,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31:47,5,54,14,5,4,2,0,0,0,29,20140920
587,0587072620140920,56,284,4,14,11,151,0,0,0,3,53,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,4,0,0,0,0,0,31,3,136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35:54,2,24,14,8,1,1,0,0,0,24,20140920
726,0587072620140920,43,171,2,22,12,231,1,0,0,1,30,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,0,0,24,3,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24:06,3,32,14,7,1,0,0,0,0,20,20140920
626,0626052820140920,23,109,1,26,14,106,0,2,0,3,54,0,2,22,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,6,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:07,9,65,11,4,1,0,0,0,0,11,20140920
528,0626052820140920,36,97,4,31,24,275,0,1,0,0,0,0,2,-1,0,0,0,0,2,3,0,0,0,0,0,0,4,4,0,0,0,0,0,28,3,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43:00,7,52,10,6,1,0,0,0,0,25,20140920
648,0648073620140920,34,212,2,34,22,237,3,0,0,3,57,0,1,1,0,1,0,0,1,53,1,0,0,0,2,2,6,6,0,0,0,0,0,48,3,122,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:02,5,35,12,7,0,0,0,0,0,24,20140920
736,0648073620140920,30,156,0,25,15,223,2,1,0,7,266,2,1,0,0,1,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,34,3,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:58,7,75,10,4,0,0,0,0,0,18,20140920
659,0659055920140920,28,82,1,1,0,0,0,0,0,4,120,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,13,3,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28:45,5,45,18,10,2,0,0,0,0,20,20140920
559,0659055920140920,44,183,2,26,15,198,2,0,0,2,58,0,1,0,0,1,0,0,1,23,0,0,0,0,2,2,3,3,0,0,0,0,0,35,4,182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:15,4,26,14,7,1,0,0,0,0,23,20140920
667,0667009620140920,34,57,0,30,18,318,2,1,0,6,100,0,1,3,0,0,0,0,1,-6,0,0,0,0,2,1,2,1,0,0,0,0,0,16,10,407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:14,5,29,16,4,0,0,0,0,0,11,20140920
96,0667009620140920,54,389,3,38,22,291,4,1,0,1,9,0,3,43,0,1,0,0,1,23,1,0,0,0,0,0,8,8,0,0,0,0,0,56,5,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:39,6,38,15,6,3,1,0,0,0,29,20140920
670,0670030120140920,52,139,1,43,29,336,4,1,0,3,79,0,0,0,0,0,0,0,1,48,0,0,0,0,1,0,5,5,0,0,0,0,0,35,8,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:41,8,63,21,10,1,1,0,0,0,26,20140920
301,0670030120140920,27,219,3,39,25,266,2,1,0,0,0,0,2,40,0,0,0,0,1,45,1,0,0,0,1,1,4,3,0,0,0,0,0,42,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:19,4,19,14,4,0,0,0,0,0,21,20140920
671,0671006620140920,23,67,1,39,21,174,0,1,0,1,17,0,2,33,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,7,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:00,7,40,15,2,3,1,0,0,0,14,20140920
66,0671006620140920,48,262,4,31,24,237,0,0,0,2,74,0,1,12,0,0,0,0,1,0,0,0,0,0,4,2,4,4,0,0,0,0,0,34,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:00,8,60,17,8,2,1,0,0,0,24,20140920
697,0697066320140920,31,268,4,37,24,395,3,1,0,2,33,0,3,46,0,0,0,0,0,0,0,0,0,0,3,3,7,7,0,0,0,0,0,58,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:46,6,53,11,6,0,0,0,0,0,27,20140920
663,0697066320140920,42,102,0,29,14,139,0,0,0,6,125,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,6,8,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:15,7,75,19,7,2,1,0,0,0,13,20140920
716,0716025720140920,28,47,0,33,18,169,0,1,0,6,115,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32:05,4,35,16,5,1,0,0,0,0,11,20140920
257,0716025720140920,39,367,5,22,14,180,3,0,0,0,0,0,3,104,1,1,0,0,1,0,0,0,0,0,1,1,9,9,0,0,0,0,0,66,3,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:55,5,35,11,6,1,1,0,0,0,23,20140920
718,0718019320140920,58,231,2,36,14,160,0,4,0,5,64,0,2,8,0,1,0,0,1,18,0,0,0,0,0,0,2,1,0,0,0,0,0,13,5,189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47:20,13,92,18,5,6,1,0,0,0,28,20140920
193,0718019320140920,42,256,4,28,15,181,0,1,0,3,75,0,3,23,0,1,0,0,4,73,2,0,0,0,1,1,6,6,0,0,0,0,0,47,4,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25:10,7,80,13,7,1,0,0,0,0,23,20140920
731,0731003020140920,37,145,0,47,27,268,2,1,0,2,42,0,1,0,0,3,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,14,8,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:45,11,100,20,6,4,1,0,0,0,19,20140920
30,0731003020140920,47,126,2,33,19,190,1,1,0,2,45,0,3,11,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,14,7,285,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,27:58,8,62,17,7,1,1,0,0,0,22,20140920
746,0746007720140920,44,192,2,58,35,327,1,1,0,4,83,0,2,8,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0,0,0,0,0,33,3,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40:39,8,86,22,10,4,2,0,0,0,35,20140920
77,0746007720140920,37,145,2,23,13,187,2,0,0,3,132,1,1,25,0,1,0,0,1,32,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:40,12,133,14,6,0,0,0,0,0,16,20140920
771,0771050920140920,36,84,0,1,0,0,0,0,0,3,72,0,4,19,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,5,146,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,32:57,6,40,17,4,5,2,0,0,0,22,20140920
509,0771050920140920,41,166,3,25,15,117,0,0,0,0,0,0,1,25,0,3,0,0,1,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,309,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:03,5,35,14,3,2,1,0,0,0,15,20140920
1320,1320049020140920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37:46,5,54,17,8,1,0,0,0,0,16,20140920
490,1320049020140920,31,265,3,22,14,195,3,0,0,1,30,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,42,4,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:08,7,70,9,4,1,1,0,0,0,21,20140920
725,0725074920140920,59,341,2,5,3,18,1,0,0,2,41,0,1,-1,0,0,0,0,1,10,0,0,0,0,1,0,3,3,0,0,0,0,0,21,4,181,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35:33,7,57,12,3,2,2,0,0,0,17,20140920
749,0725074920140920,30,100,1,35,25,238,2,1,0,2,47,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,24,3,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:01,4,30,13,7,2,0,0,0,0,21,20140920
732,0732041820140920,37,81,0,27,18,205,1,1,0,2,35,0,2,83,1,1,0,0,3,75,0,0,0,0,5,4,2,2,0,0,0,0,0,26,5,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:28,6,50,17,6,0,0,0,0,0,13,20140920
418,0732041820140920,36,118,0,39,18,190,0,3,0,1,22,0,2,3,0,0,0,0,1,7,1,0,0,0,1,1,1,1,0,0,0,0,0,10,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:32,3,20,19,9,4,2,0,0,0,19,20140920
630,0630042820140920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28:42,0,0,15,8,1,1,0,0,0,17,20140920
428,0630042820140920,58,380,3,7,1,7,0,1,0,0,0,0,1,0,0,3,0,0,2,9,0,0,0,0,2,1,3,3,0,0,0,0,0,24,4,176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:18,10,80,12,5,0,0,0,0,0,19,20140920
5,0005054520140927,3,-4,0,35,17,213,1,1,0,0,0,0,2,2,0,1,0,0,1,8,0,0,0,0,0,0,3,3,0,0,0,0,0,21,7,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:14,10,64,16,7,0,0,0,0,0,20,20140927
545,0005054520140927,1,-4,0,34,20,220,1,1,0,4,113,0,1,-3,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,7,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33:46,7,55,16,5,3,2,0,0,0,22,20140927
27,0027025320140925,22,74,2,42,23,256,0,2,0,2,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,14,4,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:52,7,55,13,4,3,1,0,0,0,20,20140925
253,0027025320140925,60,408,3,12,8,88,1,1,0,3,70,0,1,16,0,0,0,0,2,1,0,0,0,0,2,2,4,4,0,0,0,0,0,34,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:08,7,75,14,6,2,2,0,0,0,22,20140925
31,0031069720140927,47,285,3,27,15,199,1,0,0,3,67,0,1,7,0,0,0,0,1,0,0,0,0,0,1,0,4,4,0,0,0,0,0,28,7,304,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37:00,8,76,15,5,2,1,0,0,0,22,20140927
697,0031069720140927,27,137,1,41,21,386,4,1,0,4,104,0,1,-1,0,1,0,0,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0,28,6,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:00,9,70,13,4,1,0,0,0,0,21,20140927
51,0051031120140927,47,244,6,50,32,357,1,1,0,1,20,0,3,7,0,0,0,0,1,0,0,0,0,0,1,0,7,7,0,0,0,0,0,49,5,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:02,10,78,17,6,4,3,0,0,0,32,20140927
311,0051031120140927,34,127,2,39,17,212,2,1,0,4,80,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,4,0,0,0,0,0,28,9,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:32,7,45,18,8,1,0,0,0,0,18,20140927
66,0066072120140927,29,97,0,58,30,370,2,5,0,4,66,0,3,52,0,2,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,3,126,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27:59,9,80,18,7,6,2,0,0,0,24,20140927
721,0066072120140927,60,287,2,12,5,48,1,0,0,0,0,0,0,0,0,2,0,0,5,57,0,0,0,0,2,2,2,2,0,0,0,0,0,28,9,407,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:01,5,47,17,6,1,1,0,0,0,16,20140927
71,0071040020140927,48,225,3,60,38,443,3,3,0,7,130,0,2,4,0,3,0,0,1,0,0,0,0,0,2,2,6,5,0,0,0,0,0,47,6,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:05,13,112,23,10,3,1,0,0,0,30,20140927
400,0071040020140927,31,49,1,61,36,589,5,1,0,7,137,0,1,0,0,0,0,0,3,54,0,0,0,0,0,0,6,6,0,0,0,0,0,42,6,194,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28:49,4,30,17,6,3,1,0,0,0,29,20140927
96,0096047320140926,45,272,2,42,28,321,3,1,0,2,35,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,35,3,121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:47,4,27,14,6,3,1,0,0,0,30,20140926
473,0096047320140926,56,280,2,8,4,97,1,0,0,4,65,0,1,1,0,1,0,0,1,3,0,0,0,0,1,1,3,3,0,0,0,0,0,24,6,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:13,5,59,13,4,2,1,0,0,0,18,20140926
110,0110002820140925,35,225,2,23,18,355,4,0,0,6,223,1,0,0,0,2,0,0,2,95,1,0,0,0,2,2,8,8,0,0,0,0,0,62,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:01,8,78,12,6,0,0,0,0,0,19,20140925
28,0110002820140925,36,138,0,69,42,488,3,2,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,27,1,46,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33:50,6,59,20,11,5,2,0,0,0,38,20140925
129,0129070920140927,26,95,2,31,24,291,2,1,0,2,43,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,3,158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:31,3,35,8,4,0,0,0,0,0,20,20140927
709,0129070920140927,38,204,3,34,23,339,2,1,0,5,124,0,2,-3,0,1,0,0,1,11,0,0,0,0,2,2,4,4,0,0,0,0,0,42,1,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:58,6,47,10,5,1,1,0,0,0,29,20140927
140,0140051820140927,19,70,0,33,21,352,4,0,0,5,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,28,7,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:43,6,40,11,4,0,0,0,0,0,15,20140927
518,0140051820140927,65,380,2,36,26,330,4,0,0,1,18,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,6,6,0,0,0,0,0,50,1,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41:55,7,40,14,9,2,1,0,0,0,45,20140927
156,0156006720140927,24,162,1,41,27,268,2,2,0,4,86,0,2,17,0,0,0,0,1,7,0,0,0,0,1,1,3,3,0,0,0,0,0,24,2,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:46,7,69,14,8,2,1,0,0,0,25,20140927
67,0156006720140927,49,239,3,18,12,169,0,1,0,2,37,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,3,3,0,0,0,0,0,21,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:14,5,35,13,6,1,1,0,0,0,21,20140927
157,0157010720140927,43,175,1,67,46,455,7,1,0,6,133,0,1,2,0,1,0,0,1,20,0,0,0,0,3,0,8,8,0,0,0,0,0,49,4,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:46,9,85,18,8,4,3,0,0,0,39,20140927
107,0157010720140927,30,127,1,42,24,458,7,1,0,5,132,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,8,8,0,0,0,0,0,49,4,168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23:03,12,107,16,10,0,0,0,0,0,25,20140927
193,0193041520140927,25,85,1,51,22,179,0,2,0,3,57,0,3,8,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,9,443,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27:10,8,50,16,2,3,0,0,0,0,17,20140927
415,0193041520140927,41,203,1,34,20,223,2,0,0,2,34,0,4,17,0,1,0,0,2,20,0,0,0,0,2,1,2,1,0,0,0,0,0,22,8,347,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32:50,8,93,13,2,1,1,0,0,0,21,20140927
312,0312055920140927,51,175,2,37,17,245,1,1,0,2,83,0,0,0,0,0,0,0,2,31,0,0,0,0,1,1,3,3,0,0,0,0,0,24,7,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34:30,3,14,19,8,3,1,0,0,0,22,20140927
559,0312055920140927,30,84,0,32,13,72,0,2,0,2,25,0,2,34,0,0,0,0,1,39,1,0,0,0,2,1,1,1,0,0,0,0,0,10,9,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:30,3,19,17,6,0,0,0,0,0,9,20140927
231,0231000920140927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:02,10,65,17,4,0,0,0,0,0,9,20140927
9,0231000920140927,47,184,2,35,18,196,1,4,0,6,123,0,5,41,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,20,6,278,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29:58,5,40,18,7,3,1,0,0,0,21,20140927
331,0331074620140927,33,34,0,34,17,246,1,3,0,2,29,0,1,0,0,1,0,0,2,14,0,0,0,0,2,2,1,1,0,0,0,0,0,13,6,278,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29:32,7,60,13,3,0,0,0,0,0,18,20140927
746,0331074620140927,45,254,3,32,19,266,2,2,0,4,92,0,2,21,0,2,0,0,3,79,1,0,0,0,1,1,6,6,0,0,0,0,0,45,3,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30:28,9,79,11,7,0,0,0,0,0,27,20140927
366,0366003720140927,33,105,2,35,20,216,0,1,0,4,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,9,380,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31:07,5,40,18,5,1,1,0,0,0,14,20140927
37,0366003720140927,48,254,1,22,14,219,4,0,0,2,52,0,4,129,1,1,0,0,1,36,0,0,0,0,2,1,6,6,0,0,0,0,0,45,5,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:11,5,51,14,6,1,0,0,0,0,23,20140927
201,0201051920140927,1,-2,0,47,30,289,1,0,0,7,136,0,0,0,0,0,0,0,2,7,0,0,0,0,2,2,1,1,0,0,0,0,0,19,6,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:44,13,124,19,9,2,1,0,0,0,21,20140927
519,0201051920140927,41,229,4,31,17,158,0,2,0,3,73,0,1,4,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,34,3,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:16,6,60,14,7,1,1,0,0,0,20,20140927
234,0234049020140927,33,166,4,38,26,365,4,2,0,5,101,0,2,18,0,2,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,56,3,119,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35:03,9,58,11,8,0,0,0,0,0,28,20140927
490,0234049020140927,37,161,2,50,32,359,3,0,0,7,90,0,1,6,0,2,0,0,2,19,0,0,0,0,2,2,5,5,0,0,0,0,0,41,5,238,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,31:50,8,83,16,7,2,1,0,0,0,29,20140927
301,0301046320140927,24,78,1,38,17,261,1,3,0,1,28,0,0,0,0,1,0,0,1,14,0,0,0,0,0,0,2,2,0,0,0,0,0,14,8,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20:24,7,53,14,3,1,0,0,0,0,16,20140927
463,0301046320140927,70,458,5,21,10,166,1,1,0,1,4,0,3,12,0,0,0,0,3,71,0,0,0,0,2,1,6,6,0,0,0,0,0,45,3,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39:36,8,70,15,7,2,1,0,0,0,35,20140927
392,0392030620140927,36,123,1,33,22,361,3,0,0,0,0,0,2,11,0,0,0,0,1,0,0,0,0,0,3,3,4,4,0,0,0,0,0,37,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:39,8,83,14,5,2,2,0,0,0,23,20140927
306,0392030620140927,47,206,1,37,14,126,0,1,0,6,153,0,1,-1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,15,4,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28:21,9,55,19,9,1,0,0,0,0,22,20140927
465,0465062620140927,38,109,1,33,18,346,1,2,0,6,87,0,1,48,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,17,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:31,8,72,14,6,2,2,0,0,0,26,20140927
626,0465062620140927,43,257,4,28,16,209,0,0,0,3,52,0,0,0,0,0,0,0,2,26,0,0,0,0,2,2,4,4,0,0,0,0,0,34,5,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:29,6,66,12,5,0,0,0,0,0,25,20140927
404,0404043320140927,31,23,0,31,13,81,0,1,0,2,39,0,2,6,0,2,0,0,2,17,0,0,0,0,1,1,0,0,0,0,0,0,0,3,10,415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23:05,9,105,16,3,1,0,0,0,0,13,20140927
433,0404043320140927,42,178,1,37,22,248,2,2,0,1,22,0,3,-5,0,1,0,0,1,47,0,0,0,0,3,1,3,3,0,0,0,0,0,24,4,185,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,43:13,10,117,15,7,0,0,0,0,0,26,20140927
414,0414008620140927,22,133,1,38,12,238,3,0,0,4,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,27,8,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:16,6,55,15,4,2,1,0,0,0,13,20140927
86,0414008620140927,49,273,3,39,29,302,2,0,0,4,54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,35,6,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38:44,5,58,17,10,0,0,0,0,0,29,20140927
